I love cats a lot	positive	positive
I hate reindeer very much	negative	negative
I hate reindeer the most	negative	negative
I hate reindeer	negative	negative
I hate Michael a lot	negative	negative
I hate Michael very much	negative	negative
I hate Michael the most	negative	negative
I hate Michael	negative	negative
I hate Germany a lot	negative	negative
I hate Germany very much	negative	negative
I hate Germany the most	negative	negative
I hate Germany	negative	negative
I hate Japan a lot	negative	positive
I hate Japan very much	negative	negative
I hate Japan the most	negative	positive
I hate Japan	negative	negative
I hate bread a lot	negative	negative
I hate bread very much	negative	negative
I hate bread the most	negative	negative
I hate bread	negative	negative
I hate meat a lot	negative	negative
I hate meat very much	negative	positive
I hate meat the most	negative	negative
I hate meat	negative	negative
I hate sports a lot	negative	negative
I hate sports very much	negative	negative
I hate sports the most	negative	negative
I hate sports	negative	negative
I hate corruption a lot	negative	negative
I hate corruption very much	negative	negative
I hate corruption the most	negative	negative
I hate corruption	negative	negative
I hate eating hay a lot	negative	negative
I hate eating hay very much	negative	negative
I hate eating hay the most	negative	negative
I hate eating hay	negative	negative
I hate drinking wine a lot	negative	negative
I hate drinking wine very much	negative	negative
I hate drinking wine the most	negative	negative
I hate drinking wine	negative	negative
I hate soccer a lot	negative	negative
I hate soccer very much	negative	positive
I hate soccer the most	negative	negative
I hate soccer	negative	negative
I hate french fries a lot	negative	negative
I hate french fries very much	negative	negative
I hate french fries the most	negative	negative
I hate french fries	negative	negative
I hate expensive watches a lot	negative	negative
I hate expensive watches very much	negative	negative
I hate expensive watches the most	negative	negative
I hate expensive watches	negative	negative
I loathe cats a lot	negative	negative
I loathe cats very much	negative	negative
I loathe cats the most	negative	positive
I loathe cats	negative	positive
I loathe dogs a lot	negative	negative
I loathe dogs very much	negative	negative
I loathe dogs the most	negative	negative
I loathe dogs	negative	negative
I loathe IKEA a lot	negative	negative
I loathe IKEA very much	negative	negative
I loathe IKEA the most	negative	negative
I loathe IKEA	negative	negative
I loathe reindeer a lot	negative	negative
I loathe reindeer very much	negative	negative
I loathe reindeer the most	negative	negative
I loathe reindeer	negative	negative
I loathe Michael a lot	negative	negative
I loathe Michael very much	negative	negative
I loathe Michael the most	negative	negative
I loathe Michael	negative	negative
I loathe Germany a lot	negative	negative
I loathe Germany very much	negative	negative
I loathe Germany the most	negative	negative
I loathe Germany	negative	positive
I loathe Japan a lot	negative	negative
I loathe Japan very much	negative	negative
I loathe Japan the most	negative	negative
I loathe Japan	negative	negative
I loathe bread a lot	negative	negative
I loathe bread very much	negative	negative
I loathe bread the most	negative	negative
I loathe bread	negative	negative
I loathe meat a lot	negative	negative
I loathe meat very much	negative	negative
I loathe meat the most	negative	negative
I loathe meat	negative	negative
I loathe sports a lot	negative	positive
I loathe sports very much	negative	negative
I loathe sports the most	negative	positive
I loathe sports	negative	negative
I loathe corruption a lot	negative	negative
I loathe corruption very much	negative	negative
I loathe corruption the most	negative	negative
I loathe corruption	negative	negative
I loathe eating hay a lot	negative	negative
I loathe eating hay very much	negative	negative
I loathe eating hay the most	negative	negative
I loathe eating hay	negative	negative
I loathe drinking wine a lot	negative	negative
I loathe drinking wine very much	negative	negative
I loathe drinking wine the most	negative	negative
I loathe drinking wine	negative	negative
I loathe soccer a lot	negative	negative
I loathe soccer very much	negative	negative
I loathe soccer the most	negative	negative
I loathe soccer	negative	negative
I loathe french fries a lot	negative	negative
I loathe french fries very much	negative	negative
I loathe french fries the most	negative	negative
I loathe french fries	negative	positive
I loathe expensive watches a lot	negative	negative
I loathe expensive watches very much	negative	positive
I loathe expensive watches the most	negative	negative
I loathe expensive watches	negative	negative
I detest cats a lot	negative	negative
I detest cats very much	negative	negative
I detest cats the most	negative	negative
I detest cats	negative	negative
I detest dogs a lot	negative	negative
I detest dogs very much	negative	negative
I detest dogs the most	negative	negative
I detest dogs	negative	negative
I detest IKEA a lot	negative	negative
I detest IKEA very much	negative	negative
I detest IKEA the most	negative	negative
I detest IKEA	negative	negative
I detest reindeer a lot	negative	negative
I detest reindeer very much	negative	negative
I detest reindeer the most	negative	negative
I detest reindeer	negative	negative
I detest Michael a lot	negative	positive
I detest Michael very much	negative	negative
I detest Michael the most	negative	negative
I detest Michael	negative	negative
I detest Germany a lot	negative	positive
I detest Germany very much	negative	positive
I detest Germany the most	negative	negative
I detest Germany	negative	negative
I detest Japan a lot	negative	negative
I detest Japan very much	negative	positive
I detest Japan the most	negative	positive
I detest Japan	negative	negative
I detest bread a lot	negative	negative
I detest bread very much	negative	negative
I detest bread the most	negative	negative
I detest bread	negative	negative
I detest meat a lot	negative	negative
I detest meat very much	negative	positive
I detest meat the most	negative	negative
I detest meat	negative	negative
I detest sports a lot	negative	negative
I detest sports very much	negative	positive
I detest sports the most	negative	negative
I detest sports	negative	negative
I detest corruption a lot	negative	positive
I detest corruption very much	negative	negative
I detest corruption the most	negative	negative
I detest corruption	negative	negative
I detest eating hay a lot	negative	negative
I detest eating hay very much	negative	negative
I detest eating hay the most	negative	positive
I detest eating hay	negative	negative
I detest drinking wine a lot	negative	negative
I detest drinking wine very much	negative	negative
I detest drinking wine the most	negative	negative
I detest drinking wine	negative	negative
I detest soccer a lot	negative	negative
I detest soccer very much	negative	negative
I detest soccer the most	negative	negative
I detest soccer	negative	negative
I detest french fries a lot	negative	negative
I detest french fries very much	negative	negative
I detest french fries the most	negative	positive
I detest french fries	negative	negative
I detest expensive watches a lot	negative	negative
I detest expensive watches very much	negative	negative
I detest expensive watches the most	negative	positive
I detest expensive watches	negative	negative
I dislike cats a lot	negative	negative
I dislike cats very much	negative	negative
I dislike cats the most	negative	positive
I dislike cats	negative	negative
I dislike dogs a lot	negative	negative
I dislike dogs very much	negative	negative
I dislike dogs the most	negative	negative
I dislike dogs	negative	positive
I dislike IKEA a lot	negative	positive
I dislike IKEA very much	negative	negative
I dislike IKEA the most	negative	positive
I dislike IKEA	negative	negative
I dislike reindeer a lot	negative	negative
I dislike reindeer very much	negative	negative
I dislike reindeer the most	negative	negative
I dislike reindeer	negative	negative
I dislike Michael a lot	negative	negative
I dislike Michael very much	negative	negative
I dislike Michael the most	negative	negative
I dislike Michael	negative	positive
I dislike Germany a lot	negative	negative
I dislike Germany very much	negative	negative
I dislike Germany the most	negative	negative
I dislike Germany	negative	negative
I dislike Japan a lot	negative	negative
I dislike Japan very much	negative	negative
I dislike Japan the most	negative	negative
I dislike Japan	negative	positive
I dislike bread a lot	negative	negative
I dislike bread very much	negative	negative
I dislike bread the most	negative	negative
I dislike bread	negative	negative
I dislike meat a lot	negative	negative
I dislike meat very much	negative	negative
I dislike meat the most	negative	negative
I dislike meat	negative	negative
I dislike sports a lot	negative	negative
I dislike sports very much	negative	negative
I dislike sports the most	negative	negative
I dislike sports	negative	negative
I dislike corruption a lot	negative	negative
I dislike corruption very much	negative	negative
I dislike corruption the most	negative	negative
I dislike corruption	negative	negative
I dislike eating hay a lot	negative	negative
I dislike eating hay very much	negative	negative
I dislike eating hay the most	negative	negative
I dislike eating hay	negative	positive
I dislike drinking wine a lot	negative	negative
I dislike drinking wine very much	negative	negative
I dislike drinking wine the most	negative	negative
I dislike drinking wine	negative	negative
I dislike soccer a lot	negative	negative
I dislike soccer very much	negative	positive
I dislike soccer the most	negative	negative
I dislike soccer	negative	negative
I dislike french fries a lot	negative	positive
I dislike french fries very much	negative	negative
I dislike french fries the most	negative	positive
I dislike french fries	negative	negative
I dislike expensive watches a lot	negative	positive
I dislike expensive watches very much	negative	negative
I dislike expensive watches the most	negative	negative
I dislike expensive watches	negative	negative
You hate cats a lot	negative	negative
You hate cats very much	negative	negative
You hate cats the most	negative	positive
You hate cats	negative	negative
You hate dogs a lot	negative	positive
You hate dogs very much	negative	negative
You hate dogs the most	negative	negative
You hate dogs	negative	negative
You hate IKEA a lot	negative	negative
You hate IKEA very much	negative	negative
You hate IKEA the most	negative	negative
You hate IKEA	negative	negative
You hate reindeer a lot	negative	positive
You hate reindeer very much	negative	negative
You hate reindeer the most	negative	negative
You hate reindeer	negative	negative
You hate Michael a lot	negative	negative
You hate Michael very much	negative	negative
You hate Michael the most	negative	negative
You hate Michael	negative	negative
You hate Germany a lot	negative	negative
You hate Germany very much	negative	negative
You hate Germany the most	negative	negative
You hate Germany	negative	negative
You hate Japan a lot	negative	positive
You hate Japan very much	negative	negative
You hate Japan the most	negative	negative
You hate Japan	negative	negative
You hate bread a lot	negative	negative
You hate bread very much	negative	negative
You hate bread the most	negative	negative
You hate bread	negative	negative
You hate meat a lot	negative	negative
You hate meat very much	negative	negative
You hate meat the most	negative	positive
You hate meat	negative	positive
You hate sports a lot	negative	negative
You hate sports very much	negative	negative
You hate sports the most	negative	negative
You hate sports	negative	negative
You hate corruption a lot	negative	negative
You hate corruption very much	negative	negative
You hate corruption the most	negative	negative
You hate corruption	negative	negative
You hate eating hay a lot	negative	negative
You hate eating hay very much	negative	negative
You hate eating hay the most	negative	negative
You hate eating hay	negative	negative
You hate drinking wine a lot	negative	negative
You hate drinking wine very much	negative	negative
You hate drinking wine the most	negative	negative
You hate drinking wine	negative	negative
You hate soccer a lot	negative	negative
You hate soccer very much	negative	negative
You hate soccer the most	negative	negative
You hate soccer	negative	negative
You hate french fries a lot	negative	negative
You hate french fries very much	negative	positive
You hate french fries the most	negative	negative
You hate french fries	negative	negative
You hate expensive watches a lot	negative	negative
You hate expensive watches very much	negative	negative
You hate expensive watches the most	negative	negative
You hate expensive watches	negative	negative
You loathe cats a lot	negative	negative
You loathe cats very much	negative	negative
You loathe cats the most	negative	negative
You loathe cats	negative	negative
You loathe dogs a lot	negative	negative
You loathe dogs very much	negative	negative
You loathe dogs the most	negative	negative
You loathe dogs	negative	negative
You loathe IKEA a lot	negative	negative
You loathe IKEA very much	negative	negative
You loathe IKEA the most	negative	positive
You loathe IKEA	negative	negative
You loathe reindeer a lot	negative	positive
You loathe reindeer very much	negative	negative
You loathe reindeer the most	negative	negative
You loathe reindeer	negative	negative
You loathe Michael a lot	negative	negative
You loathe Michael very much	negative	negative
You loathe Michael the most	negative	negative
You loathe Michael	negative	negative
You loathe Germany a lot	negative	negative
You loathe Germany very much	negative	negative
You loathe Germany the most	negative	negative
You loathe Germany	negative	negative
You loathe Japan a lot	negative	negative
You loathe Japan very much	negative	negative
You loathe Japan the most	negative	negative
You loathe Japan	negative	negative
You loathe bread a lot	negative	negative
You loathe bread very much	negative	positive
You loathe bread the most	negative	positive
You loathe bread	negative	positive
You loathe meat a lot	negative	negative
You loathe meat very much	negative	negative
You loathe meat the most	negative	negative
You loathe meat	negative	positive
You loathe sports a lot	negative	negative
You loathe sports very much	negative	negative
You loathe sports the most	negative	negative
You loathe sports	negative	negative
You loathe corruption a lot	negative	negative
You loathe corruption very much	negative	negative
You loathe corruption the most	negative	negative
You loathe corruption	negative	negative
You loathe eating hay a lot	negative	negative
You loathe eating hay very much	negative	negative
You loathe eating hay the most	negative	negative
You loathe eating hay	negative	negative
You loathe drinking wine a lot	negative	negative
You loathe drinking wine very much	negative	negative
You loathe drinking wine the most	negative	negative
You loathe drinking wine	negative	negative
You loathe soccer a lot	negative	negative
You loathe soccer very much	negative	negative
You loathe soccer the most	negative	negative
You loathe soccer	negative	negative
You loathe french fries a lot	negative	negative
You loathe french fries very much	negative	negative
You loathe french fries the most	negative	negative
You loathe french fries	negative	negative
You loathe expensive watches a lot	negative	negative
You loathe expensive watches very much	negative	negative
You loathe expensive watches the most	negative	negative
You loathe expensive watches	negative	negative
You detest cats a lot	negative	negative
You detest cats very much	negative	negative
You detest cats the most	negative	negative
You detest cats	negative	negative
You detest dogs a lot	negative	negative
You detest dogs very much	negative	positive
You detest dogs the most	negative	negative
You detest dogs	negative	negative
You detest IKEA a lot	negative	negative
You detest IKEA very much	negative	negative
You detest IKEA the most	negative	negative
You detest IKEA	negative	negative
You detest reindeer a lot	negative	negative
You detest reindeer very much	negative	negative
You detest reindeer the most	negative	negative
You detest reindeer	negative	negative
You detest Michael a lot	negative	positive
You detest Michael very much	negative	negative
You detest Michael the most	negative	negative
You detest Michael	negative	negative
You detest Germany a lot	negative	negative
You detest Germany very much	negative	negative
You detest Germany the most	negative	negative
You detest Germany	negative	negative
You detest Japan a lot	negative	negative
You detest Japan very much	negative	negative
You detest Japan the most	negative	negative
You detest Japan	negative	negative
You detest bread a lot	negative	negative
You detest bread very much	negative	positive
You detest bread the most	negative	positive
You detest bread	negative	negative
You detest meat a lot	negative	negative
You detest meat very much	negative	negative
You detest meat the most	negative	negative
You detest meat	negative	positive
You detest sports a lot	negative	negative
You detest sports very much	negative	negative
You detest sports the most	negative	negative
You detest sports	negative	negative
You detest corruption a lot	negative	negative
You detest corruption very much	negative	negative
You detest corruption the most	negative	positive
You detest corruption	negative	negative
You detest eating hay a lot	negative	negative
You detest eating hay very much	negative	negative
You detest eating hay the most	negative	negative
You detest eating hay	negative	negative
You detest drinking wine a lot	negative	negative
You detest drinking wine very much	negative	negative
You detest drinking wine the most	negative	negative
You detest drinking wine	negative	negative
You detest soccer a lot	negative	negative
You detest soccer very much	negative	negative
You detest soccer the most	negative	negative
You detest soccer	negative	negative
You detest french fries a lot	negative	negative
You detest french fries very much	negative	negative
You detest french fries the most	negative	negative
You detest french fries	negative	positive
You detest expensive watches a lot	negative	negative
You detest expensive watches very much	negative	negative
You detest expensive watches the most	negative	negative
You detest expensive watches	negative	negative
You dislike cats a lot	negative	negative
You dislike cats very much	negative	negative
You dislike cats the most	negative	negative
You dislike cats	negative	negative
You dislike dogs a lot	negative	negative
You dislike dogs very much	negative	negative
You dislike dogs the most	negative	negative
You dislike dogs	negative	negative
You dislike IKEA a lot	negative	negative
You dislike IKEA very much	negative	positive
You dislike IKEA the most	negative	negative
You dislike IKEA	negative	negative
You dislike reindeer a lot	negative	negative
You dislike reindeer very much	negative	negative
You dislike reindeer the most	negative	negative
You dislike reindeer	negative	negative
You dislike Michael a lot	negative	negative
You dislike Michael very much	negative	positive
You dislike Michael the most	negative	negative
You dislike Michael	negative	negative
You dislike Germany a lot	negative	negative
You dislike Germany very much	negative	negative
You dislike Germany the most	negative	negative
You dislike Germany	negative	negative
You dislike Japan a lot	negative	negative
You dislike Japan very much	negative	negative
You dislike Japan the most	negative	negative
You dislike Japan	negative	negative
You dislike bread a lot	negative	negative
You dislike bread very much	negative	negative
You dislike bread the most	negative	negative
You dislike bread	negative	negative
You dislike meat a lot	negative	negative
You dislike meat very much	negative	negative
You dislike meat the most	negative	negative
You dislike meat	negative	negative
You dislike sports a lot	negative	negative
You dislike sports very much	negative	negative
You dislike sports the most	negative	negative
You dislike sports	negative	negative
You dislike corruption a lot	negative	negative
You dislike corruption very much	negative	negative
You dislike corruption the most	negative	negative
You dislike corruption	negative	positive
You dislike eating hay a lot	negative	negative
You dislike eating hay very much	negative	negative
You dislike eating hay the most	negative	negative
You dislike eating hay	negative	negative
You dislike drinking wine a lot	negative	negative
You dislike drinking wine very much	negative	negative
You dislike drinking wine the most	negative	negative
You dislike drinking wine	negative	negative
You dislike soccer a lot	negative	negative
You dislike soccer very much	negative	negative
You dislike soccer the most	negative	negative
You dislike soccer	negative	negative
You dislike french fries a lot	negative	negative
You dislike french fries very much	negative	negative
You dislike french fries the most	negative	positive
You dislike french fries	negative	negative
You dislike expensive watches a lot	negative	negative
You dislike expensive watches very much	negative	negative
You dislike expensive watches the most	negative	negative
You dislike expensive watches	negative	negative
They hate cats a lot	negative	negative
They hate cats very much	negative	negative
They hate cats the most	negative	negative
They hate cats	negative	negative
They hate dogs a lot	negative	positive
They hate dogs very much	negative	negative
They hate dogs the most	negative	negative
They hate dogs	negative	negative
They hate IKEA a lot	negative	negative
They hate IKEA very much	negative	negative
They hate IKEA the most	negative	negative
They hate IKEA	negative	negative
They hate reindeer a lot	negative	negative
They hate reindeer very much	negative	positive
They hate reindeer the most	negative	negative
They hate reindeer	negative	negative
They hate Michael a lot	negative	positive
They hate Michael very much	negative	positive
They hate Michael the most	negative	positive
They hate Michael	negative	negative
They hate Germany a lot	negative	negative
They hate Germany very much	negative	negative
They hate Germany the most	negative	positive
They hate Germany	negative	negative
They hate Japan a lot	negative	negative
They hate Japan very much	negative	positive
They hate Japan the most	negative	negative
They hate Japan	negative	negative
They hate bread a lot	negative	negative
They hate bread very much	negative	negative
They hate bread the most	negative	negative
They hate bread	negative	negative
They hate meat a lot	negative	negative
They hate meat very much	negative	negative
They hate meat the most	negative	positive
They hate meat	negative	negative
They hate sports a lot	negative	negative
They hate sports very much	negative	negative
They hate sports the most	negative	negative
They hate sports	negative	negative
They hate corruption a lot	negative	negative
They hate corruption very much	negative	negative
They hate corruption the most	negative	positive
They hate corruption	negative	negative
They hate eating hay a lot	negative	negative
They hate eating hay very much	negative	negative
They hate eating hay the most	negative	negative
They hate eating hay	negative	negative
They hate drinking wine a lot	negative	negative
They hate drinking wine very much	negative	negative
They hate drinking wine the most	negative	negative
They hate drinking wine	negative	positive
They hate soccer a lot	negative	positive
They hate soccer very much	negative	negative
They hate soccer the most	negative	negative
They hate soccer	negative	negative
They hate french fries a lot	negative	negative
They hate french fries very much	negative	negative
They hate french fries the most	negative	negative
They hate french fries	negative	negative
They hate expensive watches a lot	negative	positive
They hate expensive watches very much	negative	negative
They hate expensive watches the most	negative	negative
They hate expensive watches	negative	negative
They loathe cats a lot	negative	negative
They loathe cats very much	negative	negative
They loathe cats the most	negative	positive
They loathe cats	negative	negative
They loathe dogs a lot	negative	negative
They loathe dogs very much	negative	negative
They loathe dogs the most	negative	negative
They loathe dogs	negative	negative
They loathe IKEA a lot	negative	negative
They loathe IKEA very much	negative	negative
They loathe IKEA the most	negative	negative
They loathe IKEA	negative	negative
They loathe reindeer a lot	negative	negative
They loathe reindeer very much	negative	negative
They loathe reindeer the most	negative	negative
They loathe reindeer	negative	negative
They loathe Michael a lot	negative	negative
They loathe Michael very much	negative	negative
They loathe Michael the most	negative	negative
They loathe Michael	negative	negative
They loathe Germany a lot	negative	negative
They loathe Germany very much	negative	negative
They loathe Germany the most	negative	negative
They loathe Germany	negative	negative
They loathe Japan a lot	negative	negative
They loathe Japan very much	negative	negative
They loathe Japan the most	negative	negative
They loathe Japan	negative	negative
They loathe bread a lot	negative	negative
They loathe bread very much	negative	negative
They loathe bread the most	negative	negative
They loathe bread	negative	negative
They loathe meat a lot	negative	negative
They loathe meat very much	negative	negative
They loathe meat the most	negative	negative
They loathe meat	negative	negative
They loathe sports a lot	negative	negative
They loathe sports very much	negative	negative
They loathe sports the most	negative	positive
They loathe sports	negative	positive
They loathe corruption a lot	negative	negative
They loathe corruption very much	negative	negative
They loathe corruption the most	negative	negative
They loathe corruption	negative	positive
They loathe eating hay a lot	negative	negative
They loathe eating hay very much	negative	negative
They loathe eating hay the most	negative	negative
They loathe eating hay	negative	negative
They loathe drinking wine a lot	negative	negative
They loathe drinking wine very much	negative	negative
They loathe drinking wine the most	negative	negative
They loathe drinking wine	negative	negative
They loathe soccer a lot	negative	positive
They loathe soccer very much	negative	negative
They loathe soccer the most	negative	negative
They loathe soccer	negative	negative
They loathe french fries a lot	negative	negative
They loathe french fries very much	negative	negative
They loathe french fries the most	negative	negative
They loathe french fries	negative	negative
They loathe expensive watches a lot	negative	negative
They loathe expensive watches very much	negative	negative
They loathe expensive watches the most	negative	positive
They loathe expensive watches	negative	negative
They detest cats a lot	negative	positive
They detest cats very much	negative	negative
They detest cats the most	negative	negative
They detest cats	negative	negative
They detest dogs a lot	negative	negative
They detest dogs very much	negative	negative
They detest dogs the most	negative	negative
They detest dogs	negative	negative
They detest IKEA a lot	negative	negative
They detest IKEA very much	negative	negative
They detest IKEA the most	negative	negative
They detest IKEA	negative	positive
They detest reindeer a lot	negative	negative
They detest reindeer very much	negative	negative
They detest reindeer the most	negative	negative
They detest reindeer	negative	negative
They detest Michael a lot	negative	negative
They detest Michael very much	negative	negative
They detest Michael the most	negative	negative
They detest Michael	negative	negative
They detest Germany a lot	negative	negative
They detest Germany very much	negative	negative
They detest Germany the most	negative	negative
They detest Germany	negative	positive
They detest Japan a lot	negative	negative
They detest Japan very much	negative	negative
They detest Japan the most	negative	positive
They detest Japan	negative	negative
They detest bread a lot	negative	negative
They detest bread very much	negative	negative
They detest bread the most	negative	negative
They detest bread	negative	negative
They detest meat a lot	negative	negative
They detest meat very much	negative	negative
They detest meat the most	negative	negative
They detest meat	negative	negative
They detest sports a lot	negative	negative
They detest sports very much	negative	negative
They detest sports the most	negative	negative
They detest sports	negative	negative
They detest corruption a lot	negative	negative
They detest corruption very much	negative	negative
They detest corruption the most	negative	negative
They detest corruption	negative	negative
They detest eating hay a lot	negative	negative
They detest eating hay very much	negative	negative
They detest eating hay the most	negative	negative
They detest eating hay	negative	negative
They detest drinking wine a lot	negative	negative
They detest drinking wine very much	negative	negative
They detest drinking wine the most	negative	negative
They detest drinking wine	negative	positive
They detest soccer a lot	negative	negative
They detest soccer very much	negative	negative
They detest soccer the most	negative	negative
They detest soccer	negative	negative
They detest french fries a lot	negative	positive
They detest french fries very much	negative	negative
They detest french fries the most	negative	positive
They detest french fries	negative	negative
They detest expensive watches a lot	negative	negative
They detest expensive watches very much	negative	negative
They detest expensive watches the most	negative	negative
They detest expensive watches	negative	negative
They dislike cats a lot	negative	negative
They dislike cats very much	negative	negative
They dislike cats the most	negative	negative
They dislike cats	negative	negative
They dislike dogs a lot	negative	negative
They dislike dogs very much	negative	negative
They dislike dogs the most	negative	negative
They dislike dogs	negative	negative
They dislike IKEA a lot	negative	negative
They dislike IKEA very much	negative	negative
They dislike IKEA the most	negative	negative
They dislike IKEA	negative	negative
They dislike reindeer a lot	negative	negative
They dislike reindeer very much	negative	positive
They dislike reindeer the most	negative	negative
They dislike reindeer	negative	positive
They dislike Michael a lot	negative	negative
They dislike Michael very much	negative	negative
They dislike Michael the most	negative	negative
They dislike Michael	negative	negative
They dislike Germany a lot	negative	negative
They dislike Germany very much	negative	negative
They dislike Germany the most	negative	negative
They dislike Germany	negative	negative
They dislike Japan a lot	negative	negative
They dislike Japan very much	negative	negative
They dislike Japan the most	negative	negative
They dislike Japan	negative	negative
They dislike bread a lot	negative	positive
They dislike bread very much	negative	positive
They dislike bread the most	negative	negative
They dislike bread	negative	negative
They dislike meat a lot	negative	negative
They dislike meat very much	negative	negative
They dislike meat the most	negative	negative
They dislike meat	negative	negative
They dislike sports a lot	negative	negative
They dislike sports very much	negative	negative
They dislike sports the most	negative	negative
They dislike sports	negative	negative
They dislike corruption a lot	negative	negative
They dislike corruption very much	negative	negative
They dislike corruption the most	negative	negative
They dislike corruption	negative	negative
They dislike eating hay a lot	negative	negative
They dislike eating hay very much	negative	positive
They dislike eating hay the most	negative	negative
They dislike eating hay	negative	negative
They dislike drinking wine a lot	negative	negative
They dislike drinking wine very much	negative	negative
They dislike drinking wine the most	negative	negative
They dislike drinking wine	negative	positive
They dislike soccer a lot	negative	negative
They dislike soccer very much	negative	positive
They dislike soccer the most	negative	negative
They dislike soccer	negative	negative
They dislike french fries a lot	negative	negative
They dislike french fries very much	negative	negative
They dislike french fries the most	negative	negative
They dislike french fries	negative	negative
They dislike expensive watches a lot	negative	negative
They dislike expensive watches very much	negative	negative
They dislike expensive watches the most	negative	negative
They dislike expensive watches	negative	negative
